2.846665716756503,4.51218974967647,3.988199204906507,0.5099376701615396,-0.02228734944384768
2.971972133849902,4.948306665677485,3.236901556002371,0.2137730391950869,1.180233972504148
2.313325819799926,-0.4853993955357708,2.716076551192133,5.469494881977423,4.98560923864531
6.367200800513084,3.923845315524394,-1.418790510784804,-1.787621496212966,2.657379992224532
2.248309969213671,1.334785573797349,2.870308900876907,4.598825701969249,3.826084006502242
2.694530481443803,3.656602683787357,3.003124780430719,3.004900616818104,3.110487643125703
4.843068164741289,2.044835155807908,-0.7515659019356676,1.124357578485534,5.310624553378264
1.869285115085919,3.382425656856968,4.056761463348938,3.547088672322453,2.915190880677126
1.984112474873942,5.019761756962303,4.781490400425938,1.68227938697124,-1.274327650071489
2.912930202299457,0.7312232076917403,1.7126376874255,4.110445813009743,4.420636831981086
1.026875344521964,2.427806085824361,4.403199446574195,5.715743116068999,3.104631093103096
