3.267935982870939,1.935951553198536,1.720576949892912,1.865289684568322
4.433014617491547,3.445280201130506,2.520986558560547,-1.213124475030451
1.086553737607139,2.021002228072217,2.525588973834823,2.729386753062532
2.646873304566833,2.800969985323602,1.606237839980153,2.200085932062635
4.254838874289326,3.233734845318568,1.313327066375549,-2.007621163160296
-1.236491233284818,1.549144708779857,3.066238551637738,3.487517185125294
-2.016728942959364,-0.4632820749373242,3.309535509239022,5.159731614970509
-0.2900749483957438,2.702567078112353,3.282489629508051,2.934211368988478
-0.8853047369299575,2.18959169318827,2.95092001532172,4.26018940620204
3.649493891573316,2.555779605937436,1.780635956410328,0.9783162288130007
3.45553953386966,2.357834584035402,1.792433717106047,2.088533720688775
